gene_symbol,reference_gene_id
znf1137,ENSDARG00000086296
znf1137,ENSDARG00000094017
znf1138,ENSDARG00000117096
znf1139,ENSDARG00000113769
znf1140,ENSDARG00000109327
znf1140,ENSDARG00000114700
znf1141,ENSDARG00000116625
znf1143,ENSDARG00000096851
znf1144,ENSDARG00000094563
znf1144,ENSDARG00000103827
znf1145,ENSDARG00000102837
znf1146,ENSDARG00000113294
znf1147,ENSDARG00000100652
znf1148,ENSDARG00000103689
znf1149,ENSDARG00000110802
znf1151,ENSDARG00000092765
znf1153,ENSDARG00000071790
znf1153,ENSDARG00000103954
znf1154,ENSDARG00000100882
znf1154,ENSDARG00000104065
znf1155,ENSDARG00000100192
znf1156,ENSDARG00000098800
znf1157,ENSDARG00000094736
znf1157,ENSDARG00000095617
znf1158,ENSDARG00000102606
znf1159,ENSDARG00000101955
znf1160,ENSDARG00000100196
znf1161,ENSDARG00000074125
znf1162,ENSDARG00000071833
znf1163,ENSDARG00000022905
znf1164,ENSDARG00000102053
znf1165,ENSDARG00000092073
znf1166,ENSDARG00000103582
znf1167,ENSDARG00000071725
znf1168,ENSDARG00000094109
znf1169,ENSDARG00000112141
znf1170,ENSDARG00000095397
znf1171,ENSDARG00000094242
znf1172,ENSDARG00000091896
znf1173,ENSDARG00000113666
znf1174,ENSDARG00000100361
znf1174,ENSDARG00000112145
znf1175,ENSDARG00000095667
znf1177,ENSDARG00000073821
znf1178,ENSDARG00000100127
znf1179,ENSDARG00000104613
znf1180,ENSDARG00000071819
znf1181,ENSDARG00000102678
znf1182,ENSDARG00000100468
znf1183,ENSDARG00000100808
znf1183,ENSDARG00000103853
znf1183,ENSDARG00000111614
znf1184,ENSDARG00000101694
znf131,ENSDARG00000068400
znf131,ENSDARG00000110506
znf142,ENSDARG00000061373
znf143a,ENSDARG00000012887
znf143b,ENSDARG00000041581
znf143b,ENSDARG00000111018
znf143b,ENSDARG00000112408
znf148,ENSDARG00000055106
znf16l,ENSDARG00000105532
znf217,ENSDARG00000088123
znf219,ENSDARG00000079738
znf236,ENSDARG00000095890
ZNF276,ENSDARG00000110991
znf277,ENSDARG00000025346
znf277,ENSDARG00000113592
znf280d,ENSDARG00000077013
znf281a,ENSDARG00000000567
znf281b,ENSDARG00000035910
znf292b,ENSDARG00000043973
znf296,ENSDARG00000077897
znf319b,ENSDARG00000062401
znf326,ENSDARG00000098348
ZNF335,ENSDARG00000076920
znf341,ENSDARG00000103725
znf362a,ENSDARG00000060900
znf362b,ENSDARG00000062231
znf366,ENSDARG00000040116
znf367,ENSDARG00000021086
znf384l,ENSDARG00000001015
znf395a,ENSDARG00000060113
znf407,ENSDARG00000087536
znf408,ENSDARG00000036043
znf410,ENSDARG00000008218
znf414,ENSDARG00000079229
znf423,ENSDARG00000095732
znf438,ENSDARG00000061311
znf45l,ENSDARG00000105056
znf503,ENSDARG00000018492
znf507,ENSDARG00000052164
znf511,ENSDARG00000000760
znf512,ENSDARG00000041910
ZNF512B,ENSDARG00000071055
znf513a,ENSDARG00000019961
znf513b,ENSDARG00000101203
znf516,ENSDARG00000070809
znf521,ENSDARG00000086825
ZNF521,ENSDARG00000116769
znf526,ENSDARG00000077143
znf532,ENSDARG00000052894
znf536,ENSDARG00000103648
znf541,ENSDARG00000052188
znf569l,ENSDARG00000093254
znf574,ENSDARG00000087074
znf576.1,ENSDARG00000097819
znf592,ENSDARG00000060885
znf609a,ENSDARG00000103388
znf618,ENSDARG00000071469
znf622,ENSDARG00000014692
znf644b,ENSDARG00000102025
znf646,ENSDARG00000061424
znf648,ENSDARG00000104823
znf652,ENSDARG00000062302
znf653,ENSDARG00000093469
znf668,ENSDARG00000025226
znf668,ENSDARG00000112533
znf687a,ENSDARG00000102774
znf687b,ENSDARG00000019299
znf692,ENSDARG00000078434
znf704,ENSDARG00000115892
znf710a,ENSDARG00000014680
znf710b,ENSDARG00000005549
znf711,ENSDARG00000071868
znf711,ENSDARG00000111963
znf740a,ENSDARG00000070939
znf740a,ENSDARG00000104858
znf740b,ENSDARG00000061174
znf750,ENSDARG00000102267
znf76,ENSDARG00000013279
znf770,ENSDARG00000070786
znf800a,ENSDARG00000004594
znf800b,ENSDARG00000039843
ZNF821,ENSDARG00000106989
znf827,ENSDARG00000076171
znf831,ENSDARG00000074906
znf865,ENSDARG00000036698
znf970,ENSDARG00000086494
znf971,ENSDARG00000105834
znf972,ENSDARG00000111731
znf973,ENSDARG00000100896
znf974,ENSDARG00000100673
znf974,ENSDARG00000114236
znf975,ENSDARG00000091243
znf976,ENSDARG00000113626
znf977,ENSDARG00000087070
znf979,ENSDARG00000109211
znf980,ENSDARG00000114289
znf980,ENSDARG00000116587
znf982,ENSDARG00000088507
znf985,ENSDARG00000114364
znf985,ENSDARG00000114783
znf986,ENSDARG00000110323
znf987,ENSDARG00000116546
znf988,ENSDARG00000105219
znf989,ENSDARG00000075470
znf989,ENSDARG00000110466
znf990,ENSDARG00000078476
znf991,ENSDARG00000058562
znf993,ENSDARG00000103247
znf993,ENSDARG00000109840
znf993,ENSDARG00000113582
znf994,ENSDARG00000110745
znf995,ENSDARG00000109864
znf995,ENSDARG00000112126
znf996,ENSDARG00000114172
znf997,ENSDARG00000110433
znf998,ENSDARG00000098193
znf999,ENSDARG00000101137
znfl2a,ENSDARG00000008333
zzz3,ENSDARG00000077581
